car_number,lap_number,lap_time_seconds,sector_1,sector_2,sector_3,stint,stint_lap,driver_number,fuel_remaining,tire_life_pct,track_status,weather,track_temp_c,elapsed_time_seconds,class
62,136,141.03,46.613,49.262,45.059,6,21,2,53.6,29.8,Green,dry,20.3,19442.247,LMGT3
62,137,143.619,47.306,49.786,45.492,6,22,2,50.4,26.5,Green,dry,20.3,19585.865,LMGT3
62,138,143.087,47.426,49.986,45.319,6,23,2,47.1,23.2,Green,dry,20.0,19728.952,LMGT3
62,139,138.875,46.221,48.786,44.66,7,1,2,116.8,96.7,Green,dry,20.1,19959.238,LMGT3
62,140,138.981,45.491,49.048,44.5,7,2,2,113.7,93.3,Green,dry,20.1,20098.219,LMGT3
62,141,139.633,46.506,49.193,44.407,7,3,2,110.6,90.0,Green,dry,20.1,20237.852,LMGT3
62,142,139.923,45.88,48.737,45.185,7,4,2,107.5,86.6,Green,dry,20.4,20377.775,LMGT3
62,143,140.105,46.44,49.212,45.14,7,5,2,104.4,83.3,Green,dry,20.4,20517.879,LMGT3
62,144,138.458,45.859,47.987,44.183,7,6,2,101.2,80.0,Green,dry,20.0,20656.337,LMGT3
62,145,139.635,46.537,48.402,45.141,7,7,2,98.0,76.6,Green,dry,20.0,20795.972,LMGT3
62,146,138.372,45.455,48.716,44.531,7,8,2,95.0,73.3,Green,dry,19.8,20934.344,LMGT3
62,147,138.416,45.82,48.404,44.585,7,9,2,91.9,69.9,Green,dry,19.8,21072.76,LMGT3
62,148,137.961,45.758,48.78,44.326,7,10,2,88.6,66.6,Green,dry,20.1,21210.721,LMGT3
62,149,138.606,45.881,48.535,44.753,7,11,2,85.6,63.2,Green,dry,20.1,21349.327,LMGT3
62,150,140.049,46.12,48.922,44.542,7,12,2,82.4,59.9,Green,dry,20.2,21489.376,LMGT3
62,151,138.137,45.298,48.056,43.829,7,13,2,79.1,56.6,Green,dry,20.2,21627.513,LMGT3
99,1,139.324,46.151,48.665,44.645,1,1,1,116.9,96.6,Green,dry,18.5,139.324,LMGT3
99,2,140.646,45.982,49.144,44.753,1,2,1,113.6,93.2,Green,dry,18.5,279.97,LMGT3
99,3,138.876,46.053,48.768,44.381,1,3,1,110.3,89.8,Green,dry,18.5,418.846,LMGT3
99,4,139.487,46.117,48.874,44.483,1,4,1,107.2,86.5,Green,dry,18.3,558.333,LMGT3
99,5,138.248,45.176,47.957,44.18,1,5,1,103.9,83.1,Green,dry,18.3,696.581,LMGT3
99,6,138.451,45.823,48.73,44.129,1,6,1,100.6,79.7,Green,dry,18.6,835.032,LMGT3
99,7,139.876,46.004,48.797,45.16,1,7,1,97.3,76.3,Green,dry,18.6,974.908,LMGT3
99,8,138.026,45.167,47.838,43.781,1,8,1,94.2,72.9,Green,dry,18.3,1112.934,LMGT3
99,9,139.155,45.711,49.054,44.467,1,9,1,90.9,69.5,Green,dry,18.3,1252.089,LMGT3
99,10,140.713,46.709,49.682,45.235,1,10,1,87.6,66.2,Green,dry,18.6,1392.803,LMGT3
99,11,140.578,46.236,49.455,44.91,1,11,1,84.4,62.8,Green,dry,18.6,1533.381,LMGT3
99,12,140.475,46.157,49.49,44.606,1,12,1,81.1,59.4,Green,dry,19.0,1673.857,LMGT3
99,13,139.138,45.642,48.778,44.603,1,13,1,77.9,56.0,Green,dry,19.0,1812.995,LMGT3
99,14,138.852,45.953,48.416,44.165,1,14,1,74.6,52.6,Green,dry,18.9,1951.846,LMGT3
99,15,140.796,46.192,48.814,45.359,1,15,1,71.3,49.2,Green,dry,18.9,2092.642,LMGT3
99,16,141.176,46.675,49.364,45.451,1,16,1,68.2,45.8,Green,dry,18.9,2233.818,LMGT3
99,17,140.304,45.956,49.564,45.176,1,17,1,65.1,42.5,Green,dry,18.7,2374.122,LMGT3
99,18,142.064,46.805,50.146,45.034,1,18,1,61.8,39.1,Green,dry,18.7,2516.187,LMGT3
99,19,142.518,46.855,49.901,45.889,1,19,1,58.7,35.7,Green,dry,19.0,2658.705,LMGT3
99,20,142.89,47.057,50.458,45.471,1,20,1,55.5,32.3,Green,dry,19.0,2801.595,LMGT3
99,21,143.07,47.09,49.576,45.729,1,21,1,52.2,28.9,Green,dry,18.6,2944.665,LMGT3
99,22,141.841,46.383,49.492,45.504,1,22,1,49.2,25.5,Green,dry,18.6,3086.506,LMGT3
99,23,143.718,47.351,50.193,46.003,1,23,1,46.1,22.2,Green,dry,18.3,3230.224,LMGT3
99,24,140.246,46.219,49.409,45.303,2,1,1,116.8,96.6,Green,dry,18.5,3460.656,LMGT3
99,25,140.652,45.974,49.634,44.698,2,2,1,113.5,93.2,Green,dry,18.5,3601.308,LMGT3
99,26,138.27,46.094,48.746,44.659,2,3,1,110.4,89.8,Green,dry,18.2,3739.578,LMGT3
99,27,139.979,46.617,49.462,44.796,2,4,1,107.2,86.5,Green,dry,18.2,3879.557,LMGT3
99,28,138.178,46.074,48.735,44.579,2,5,1,104.0,83.1,Green,dry,18.2,4017.735,LMGT3
99,29,140.349,46.591,49.34,44.676,2,6,1,100.6,79.7,Green,dry,18.5,4158.084,LMGT3
99,30,139.547,46.412,48.833,44.283,2,7,1,97.4,76.3,Green,dry,18.5,4297.63,LMGT3
99,31,137.897,45.556,48.095,43.796,2,8,1,94.2,72.9,Green,dry,18.5,4435.527,LMGT3
99,32,139.25,45.789,48.617,44.526,2,9,1,91.1,69.5,Green,dry,18.5,4574.777,LMGT3
99,33,139.321,46.326,48.618,44.312,2,10,1,88.0,66.2,Green,dry,18.3,4714.098,LMGT3
99,34,138.577,45.298,48.035,44.45,2,11,1,84.8,62.8,Green,dry,18.3,4852.675,LMGT3
99,35,139.885,46.424,48.499,45.199,2,12,1,81.6,59.4,Green,dry,18.1,4992.56,LMGT3
99,36,138.489,45.335,48.851,44.327,2,13,1,78.4,56.0,Green,dry,18.1,5131.048,LMGT3
99,37,138.523,45.222,48.759,44.478,2,14,1,75.1,52.6,Green,dry,17.9,5269.572,LMGT3
99,38,138.954,45.363,48.828,44.288,2,15,1,72.0,49.2,Green,dry,17.9,5408.526,LMGT3
99,39,141.068,46.352,49.864,45.275,2,16,1,68.6,45.8,Green,dry,18.1,5549.594,LMGT3
99,40,140.409,46.575,49.09,44.499,2,17,1,65.4,42.5,Green,dry,18.1,5690.003,LMGT3
99,41,140.47,46.503,49.234,44.618,2,18,1,62.2,39.1,Green,dry,18.1,5830.473,LMGT3
99,42,142.64,46.612,49.502,46.03,2,19,1,58.8,35.7,Green,dry,17.8,5973.113,LMGT3
99,43,142.849,47.585,50.144,45.428,2,20,1,55.6,32.3,Green,dry,17.8,6115.963,LMGT3
99,44,142.878,47.635,49.721,45.819,2,21,1,52.3,28.9,Green,dry,17.6,6258.84,LMGT3
99,45,143.296,47.167,50.542,45.759,2,22,1,49.2,25.5,Green,dry,17.6,6402.137,LMGT3
99,46,143.132,46.943,50.578,46.004,2,23,1,45.8,22.2,Green,dry,17.2,6545.269,LMGT3
99,47,139.397,45.809,48.578,44.576,3,1,1,116.9,96.6,Green,dry,17.1,6759.465,LMGT3
99,48,141.663,46.577,49.505,45.502,3,2,1,113.5,93.2,Green,dry,17.1,6901.128,LMGT3
99,49,137.622,45.795,48.525,43.914,3,3,1,110.2,89.8,Green,dry,17.3,7038.75,LMGT3
99,50,138.926,45.745,48.584,44.863,3,4,1,107.2,86.5,Green,dry,17.3,7177.676,LMGT3
99,51,140.195,46.649,48.576,45.004,3,5,1,103.8,83.1,Green,dry,17.3,7317.871,LMGT3
99,52,137.962,45.606,48.487,44.302,3,6,1,100.7,79.7,Green,dry,17.4,7455.832,LMGT3
99,53,137.975,45.16,47.883,43.83,3,7,1,97.6,76.3,Green,dry,17.4,7593.807,LMGT3
99,54,139.817,46.048,49.129,44.441,3,8,1,94.3,72.9,Green,dry,17.7,7733.624,LMGT3
99,55,140.678,46.77,49.683,45.382,3,9,1,91.2,69.5,Green,dry,17.7,7874.302,LMGT3
99,56,138.213,45.23,47.88,43.78,3,10,1,87.9,66.2,Green,dry,18.0,8012.515,LMGT3
99,57,140.648,46.14,49.274,45.462,3,11,1,84.6,62.8,Green,dry,18.0,8153.163,LMGT3
99,58,139.541,46.032,49.13,44.63,3,12,1,81.4,59.4,Green,dry,18.2,8292.704,LMGT3
99,59,140.408,46.087,48.969,44.508,3,13,1,78.3,56.0,Green,dry,18.2,8433.112,LMGT3
99,60,139.673,46.404,48.806,44.96,3,14,1,75.2,52.6,Green,dry,18.4,8572.785,LMGT3
99,61,141.018,46.987,49.424,44.791,3,15,1,71.9,49.2,Green,dry,18.4,8713.803,LMGT3
99,62,142.077,47.25,49.92,45.59,3,16,1,68.5,45.8,Green,dry,18.9,8855.88,LMGT3
99,63,139.751,45.709,48.673,44.772,3,17,1,65.3,42.5,Green,dry,18.9,8995.632,LMGT3
99,64,141.255,46.938,49.818,45.383,3,18,1,62.2,39.1,Green,dry,18.9,9136.886,LMGT3
99,65,141.776,46.406,49.859,44.997,3,19,1,58.9,35.7,Green,dry,19.0,9278.662,LMGT3
99,66,141.594,46.963,49.062,45.071,3,20,1,55.6,32.3,Green,dry,19.0,9420.256,LMGT3
99,67,142.304,47.098,49.61,45.578,3,21,1,52.4,28.9,Green,dry,19.2,9562.56,LMGT3
99,68,141.582,46.799,49.739,44.927,3,22,1,49.3,25.5,Green,dry,19.2,9704.142,LMGT3
99,69,141.659,46.518,49.473,45.232,3,23,1,46.1,22.2,Green,dry,19.2,9845.801,LMGT3
99,70,140.781,46.504,49.474,45.486,4,1,1,116.7,96.6,Green,dry,19.3,10059.531,LMGT3
99,71,140.711,46.505,49.191,45.084,4,2,1,113.6,93.2,Green,dry,19.3,10200.242,LMGT3
99,72,138.969,46.012,48.328,44.033,4,3,1,110.3,89.8,Green,dry,19.5,10339.211,LMGT3
99,73,138.777,45.615,48.44,44.284,4,4,1,107.3,86.5,Green,dry,19.5,10477.988,LMGT3
99,74,140.388,46.093,48.765,44.935,4,5,1,104.1,83.1,Green,dry,19.5,10618.376,LMGT3
99,75,138.15,45.245,48.429,44.534,4,6,1,100.9,79.7,Green,dry,19.9,10756.526,LMGT3
99,76,137.907,45.47,48.559,44.098,4,7,1,97.7,76.3,Green,dry,19.9,10894.433,LMGT3
99,77,139.432,46.072,48.659,44.204,4,8,1,94.4,72.9,Green,dry,20.1,11033.865,LMGT3
99,78,139.951,46.654,49.41,45.082,4,9,1,91.1,69.5,Green,dry,20.1,11173.817,LMGT3
99,79,139.77,46.056,49.014,44.575,4,10,1,87.8,66.2,Green,dry,20.5,11313.586,LMGT3
99,80,138.954,45.809,48.346,44.167,4,11,1,84.5,62.8,Green,dry,20.5,11452.54,LMGT3
99,81,140.506,46.413,49.078,44.893,4,12,1,81.3,59.4,Green,dry,20.5,11593.046,LMGT3
99,82,138.336,45.946,48.306,44.151,4,13,1,78.1,56.0,Green,dry,20.5,11731.382,LMGT3
99,83,138.286,45.16,48.47,44.258,4,14,1,74.9,52.6,Green,dry,20.5,11869.668,LMGT3
99,84,140.655,46.24,49.246,45.209,4,15,1,71.7,49.2,Green,dry,20.5,12010.324,LMGT3
99,85,139.671,46.508,48.684,44.821,4,16,1,68.4,45.8,Green,dry,20.7,12149.995,LMGT3
99,86,141.992,47.075,49.508,45.243,4,17,1,65.2,42.5,Green,dry,20.7,12291.986,LMGT3
99,87,141.829,47.241,49.365,45.353,4,18,1,62.0,39.1,Green,dry,20.7,12433.815,LMGT3
99,88,140.917,46.406,49.195,44.864,4,19,1,58.9,35.7,Green,dry,20.8,12574.732,LMGT3
99,89,141.317,47.124,49.744,44.793,4,20,1,55.7,32.3,Green,dry,20.8,12716.049,LMGT3
99,90,143.222,47.654,49.97,45.796,4,21,1,52.5,28.9,Green,dry,20.8,12859.271,LMGT3
99,91,143.562,47.791,50.575,46.421,4,22,1,49.4,25.5,Green,dry,20.8,13002.834,LMGT3
99,92,142.198,46.756,50.224,45.337,4,23,1,46.3,22.2,Green,dry,21.0,13145.032,LMGT3
99,93,139.284,46.313,48.299,44.96,5,1,1,116.8,96.6,Green,dry,21.0,13358.805,LMGT3
99,94,140.675,46.549,49.033,44.931,5,2,1,113.6,93.2,Green,dry,21.0,13499.481,LMGT3
99,95,139.722,46.078,48.422,44.945,5,3,1,110.4,89.8,Green,dry,21.0,13639.203,LMGT3
99,96,138.719,45.392,49.043,44.192,5,4,1,107.2,86.5,Green,dry,21.5,13777.921,LMGT3
99,97,139.39,46.284,48.58,44.861,5,5,1,104.0,83.1,Green,dry,21.5,13917.311,LMGT3
99,98,138.751,45.96,48.847,44.567,5,6,1,100.8,79.7,Green,dry,21.7,14056.062,LMGT3
99,99,140.258,46.686,48.721,45.042,5,7,1,97.7,76.3,Green,dry,21.7,14196.319,LMGT3
99,100,139.342,45.794,48.774,44.251,5,8,1,94.5,72.9,Green,dry,21.8,14335.662,LMGT3
99,101,138.913,45.913,48.215,44.112,5,9,1,91.4,69.5,Green,dry,21.8,14474.575,LMGT3
99,102,138.195,45.946,48.775,43.794,5,10,1,88.2,66.2,Green,dry,21.5,14612.77,LMGT3
99,103,139.792,46.165,49.094,44.467,5,11,1,85.0,62.8,Green,dry,21.5,14752.562,LMGT3
99,104,139.457,45.611,48.936,44.622,5,12,1,81.8,59.4,Green,dry,21.4,14892.019,LMGT3
99,105,138.926,46.121,48.926,44.606,5,13,1,78.6,56.0,Green,dry,21.4,15030.945,LMGT3
99,106,139.536,45.932,48.464,44.537,5,14,1,75.4,52.6,Green,dry,21.1,15170.481,LMGT3
99,107,139.778,46.563,49.2,44.381,5,15,1,72.2,49.2,Green,dry,21.1,15310.26,LMGT3
99,108,139.893,46.403,49.169,45.252,5,16,1,69.1,45.8,Green,dry,20.9,15450.153,LMGT3
99,109,141.143,46.654,49.774,45.387,5,17,1,65.8,42.5,Green,dry,20.9,15591.296,LMGT3
99,110,141.755,47.002,49.534,44.958,5,18,1,62.6,39.1,Green,dry,20.9,15733.051,LMGT3
99,111,140.314,46.403,48.689,44.688,5,19,1,59.4,35.7,Green,dry,21.1,15873.365,LMGT3
99,112,141.382,46.435,49.08,44.907,5,20,1,56.2,32.3,Green,dry,21.1,16014.748,LMGT3
99,113,141.237,46.392,49.648,45.264,5,21,1,52.9,28.9,Green,dry,20.8,16155.984,LMGT3
99,114,143.793,47.11,49.88,45.755,5,22,1,49.7,25.5,Green,dry,20.8,16299.777,LMGT3
99,115,143.225,47.009,50.484,45.915,5,23,1,46.7,22.2,Green,dry,21.0,16443.003,LMGT3
99,116,141.392,47.004,49.912,45.251,6,1,2,116.7,96.6,Green,dry,20.5,16657.257,LMGT3
99,117,139.513,46.258,49.206,44.579,6,2,2,113.5,93.2,Green,dry,20.5,16796.77,LMGT3
99,118,138.999,45.477,49.012,44.139,6,3,2,110.2,89.8,Green,dry,20.5,16935.769,LMGT3
99,119,138.923,45.947,48.681,44.335,6,4,2,107.1,86.5,Green,dry,20.5,17074.691,LMGT3
99,120,140.045,46.436,48.666,45.197,6,5,2,103.8,83.1,Green,dry,20.5,17214.736,LMGT3
99,121,138.167,45.223,48.299,44.601,6,6,2,100.7,79.7,Green,dry,20.9,17352.903,LMGT3
99,122,138.472,46.042,48.583,44.563,6,7,2,97.5,76.3,Green,dry,20.9,17491.375,LMGT3
99,123,138.439,45.413,48.941,44.36,6,8,2,94.3,72.9,Green,dry,20.5,17629.814,LMGT3
99,124,139.848,45.9,48.587,44.642,6,9,2,91.2,69.5,Green,dry,20.5,17769.662,LMGT3
99,125,138.762,45.4,48.819,43.95,6,10,2,87.9,66.2,Green,dry,20.8,17908.425,LMGT3
99,126,138.6,45.981,48.486,43.902,6,11,2,84.6,62.8,Green,dry,20.8,18047.025,LMGT3
99,127,139.799,45.95,49.07,44.672,6,12,2,81.5,59.4,Green,dry,21.1,18186.823,LMGT3
99,128,138.422,45.958,48.004,44.32,6,13,2,78.1,56.0,Green,dry,21.1,18325.245,LMGT3
99,129,138.469,45.808,48.137,43.831,6,14,2,74.8,52.6,Green,dry,20.8,18463.714,LMGT3
99,130,138.391,45.903,48.058,44.006,6,15,2,71.6,49.2,Green,dry,20.8,18602.105,LMGT3
99,131,140.336,46.202,49.177,45.093,6,16,2,68.5,45.8,Green,dry,20.3,18742.441,LMGT3
99,132,142.402,47.063,50.075,46.019,6,17,2,65.2,42.5,Green,dry,20.3,18884.842,LMGT3
99,133,140.185,45.791,49.128,45.122,6,18,2,62.1,39.1,Green,dry,20.3,19025.028,LMGT3
99,134,141.261,46.632,49.036,45.025,6,19,2,58.9,35.7,Green,dry,20.1,19166.288,LMGT3
99,135,140.543,46.691,49.52,45.276,6,20,2,55.8,32.3,Green,dry,20.1,19306.832,LMGT3
99,136,142.819,47.301,50.156,45.869,6,21,2,52.5,28.9,Green,dry,20.3,19449.65,LMGT3
99,137,142.484,47.25,49.668,45.638,6,22,2,49.4,25.5,Green,dry,20.3,19592.134,LMGT3
99,138,142.53,47.509,49.644,45.419,6,23,2,46.3,22.2,Green,dry,20.0,19734.664,LMGT3
99,139,140.479,46.201,48.861,44.652,7,1,2,116.7,96.6,Green,dry,20.1,19951.303,LMGT3
99,140,140.882,46.197,48.954,44.703,7,2,2,113.5,93.2,Green,dry,20.1,20092.185,LMGT3
99,141,139.263,45.475,48.632,44.756,7,3,2,110.4,89.8,Green,dry,20.1,20231.449,LMGT3
99,142,139.512,46.23,48.85,45.121,7,4,2,107.2,86.5,Green,dry,20.4,20370.96,LMGT3
99,143,138.098,45.564,48.029,44.441,7,5,2,104.0,83.1,Green,dry,20.4,20509.058,LMGT3
99,144,138.487,45.576,48.215,44.247,7,6,2,100.8,79.7,Green,dry,20.0,20647.545,LMGT3
99,145,139.105,46.17,48.345,44.606,7,7,2,97.6,76.3,Green,dry,20.0,20786.65,LMGT3
99,146,140.353,46.289,49.374,45.025,7,8,2,94.5,72.9,Green,dry,19.8,20927.003,LMGT3
99,147,138.204,45.615,48.867,43.904,7,9,2,91.3,69.5,Green,dry,19.8,21065.207,LMGT3
99,148,140.723,46.139,49.167,45.145,7,10,2,88.2,66.2,Green,dry,20.1,21205.93,LMGT3
99,149,138.646,46.108,49.025,44.185,7,11,2,85.0,62.8,Green,dry,20.1,21344.576,LMGT3
99,150,138.53,45.816,48.086,44.777,7,12,2,81.7,59.4,Green,dry,20.2,21483.106,LMGT3
99,151,138.399,45.596,48.496,44.001,7,13,2,78.5,56.0,Green,dry,20.2,21621.506,LMGT3
47,1,129.438,42.673,45.326,41.16,1,1,1,116.8,96.3,Green,dry,18.5,129.438,LMP2
47,2,130.037,43.198,45.556,42.069,1,2,1,113.6,92.7,Green,dry,18.5,259.474,LMP2
47,3,126.936,41.926,44.419,40.922,1,3,1,110.6,89.0,Green,dry,18.5,386.41,LMP2
47,4,128.333,42.196,44.756,41.132,1,4,1,107.7,85.4,Green,dry,18.3,514.743,LMP2
47,5,127.436,42.208,44.954,41.211,1,5,1,104.8,81.7,Green,dry,18.3,642.18,LMP2
47,6,129.247,42.291,45.589,41.259,1,6,1,101.6,78.1,Green,dry,18.6,771.426,LMP2
47,7,128.698,42.799,44.97,40.745,1,7,1,98.6,74.4,Green,dry,18.6,900.124,LMP2
47,8,128.333,42.816,44.944,41.12,1,8,1,95.6,70.7,Green,dry,18.3,1028.458,LMP2
47,9,129.305,42.473,45.053,41.379,1,9,1,92.6,67.1,Green,dry,18.3,1157.763,LMP2
47,10,129.274,43.123,44.818,41.136,1,10,1,89.4,63.4,Green,dry,18.3,1287.036,LMP2
47,11,127.321,41.657,44.162,40.804,1,11,1,86.3,59.8,Green,dry,18.6,1414.358,LMP2
47,12,128.244,42.308,44.811,40.964,1,12,1,83.2,56.1,Green,dry,18.6,1542.602,LMP2
47,13,129.492,42.566,45.161,41.134,1,13,1,80.2,52.5,Green,dry,19.0,1672.095,LMP2
47,14,129.537,43.156,45.121,41.851,1,14,1,77.3,48.8,Green,dry,19.0,1801.631,LMP2
47,15,130.51,43.238,45.504,41.838,1,15,1,74.2,45.1,Green,dry,18.9,1932.142,LMP2
47,16,129.508,43.002,45.072,41.781,1,16,1,71.2,41.5,Green,dry,18.9,2061.649,LMP2
47,17,130.016,43.347,45.687,41.751,1,17,1,68.1,37.8,Green,dry,18.9,2191.665,LMP2
47,18,131.188,43.041,46.029,41.881,1,18,1,65.0,34.2,Green,dry,18.7,2322.854,LMP2
47,19,129.649,42.609,45.442,41.869,1,19,1,62.1,30.5,Green,dry,18.7,2452.503,LMP2
47,20,131.978,43.126,45.978,42.1,1,20,1,59.0,26.9,Green,dry,19.0,2584.481,LMP2
47,21,131.826,43.533,46.54,42.39,1,21,1,56.1,23.2,Green,dry,19.0,2716.306,LMP2
47,22,127.946,42.418,44.856,40.632,2,1,2,116.9,96.3,Green,dry,18.6,2929.936,LMP2
47,23,129.29,42.285,45.064,41.317,2,2,2,114.0,92.7,Green,dry,18.6,3059.226,LMP2
47,24,126.855,42.088,44.469,40.627,2,3,2,111.0,89.0,Green,dry,18.3,3186.081,LMP2
47,25,127.776,41.716,44.402,41.036,2,4,2,107.9,85.4,Green,dry,18.3,3313.857,LMP2
47,26,127.035,41.989,44.933,41.035,2,5,2,104.8,81.7,Green,dry,18.5,3440.892,LMP2
47,27,129.179,42.997,44.842,41.47,2,6,2,101.9,78.1,Green,dry,18.5,3570.071,LMP2
47,28,128.675,42.595,44.589,40.969,2,7,2,98.9,74.4,Green,dry,18.5,3698.746,LMP2
47,29,129.269,42.224,45.188,41.717,2,8,2,96.0,70.7,Green,dry,18.2,3828.016,LMP2
47,30,127.176,42.368,44.13,40.507,2,9,2,93.0,67.1,Green,dry,18.2,3955.192,LMP2
47,31,129.043,42.917,44.777,41.714,2,10,2,89.9,63.4,Green,dry,18.5,4084.235,LMP2
47,32,129.518,42.275,45.821,41.428,2,11,2,87.0,59.8,Green,dry,18.5,4213.754,LMP2
47,33,128.659,42.747,45.343,40.865,2,12,2,83.9,56.1,Green,dry,18.5,4342.413,LMP2
47,34,127.869,42.516,44.872,41.413,2,13,2,80.8,52.5,Green,dry,18.5,4470.282,LMP2
47,35,129.224,42.991,45.143,40.888,2,14,2,77.8,48.8,Green,dry,18.5,4599.507,LMP2
47,36,129.304,43.131,45.033,41.124,2,15,2,74.7,45.1,Green,dry,18.3,4728.811,LMP2
47,37,130.225,43.221,45.639,41.803,2,16,2,71.6,41.5,Green,dry,18.3,4859.036,LMP2
47,38,129.683,42.551,45.774,41.111,2,17,2,68.5,37.8,Green,dry,18.1,4988.719,LMP2
47,39,131.117,43.244,45.69,41.781,2,18,2,65.6,34.2,Green,dry,18.1,5119.837,LMP2
47,40,130.316,42.87,45.837,41.657,2,19,2,62.5,30.5,Green,dry,17.9,5250.153,LMP2
47,41,131.36,43.825,45.843,41.743,2,20,2,59.4,26.9,Green,dry,17.9,5381.512,LMP2
47,42,132.611,44.096,46.064,42.594,2,21,2,56.5,23.2,Green,dry,17.9,5514.123,LMP2
47,43,128.52,42.283,45.187,41.011,3,1,2,117.1,96.3,Green,dry,18.1,5714.103,LMP2
47,44,128.385,42.285,44.6,40.737,3,2,2,114.0,92.7,Green,dry,17.8,5842.487,LMP2
47,45,128.365,42.094,45.201,40.664,3,3,2,110.8,89.0,Green,dry,17.8,5970.853,LMP2
47,46,127.604,41.878,44.691,41.216,3,4,2,107.8,85.4,Green,dry,17.8,6098.457,LMP2
47,47,129.122,42.382,45.672,41.089,3,5,2,104.9,81.7,Green,dry,17.6,6227.579,LMP2
47,48,128.55,42.278,44.684,41.492,3,6,2,101.9,78.1,Green,dry,17.6,6356.129,LMP2
47,49,129.118,42.932,45.049,40.917,3,7,2,98.9,74.4,Green,dry,17.2,6485.246,LMP2
47,50,128.871,42.302,44.858,41.714,3,8,2,95.8,70.7,Green,dry,17.2,6614.118,LMP2
47,51,129.214,42.269,45.48,41.063,3,9,2,92.7,67.1,Green,dry,17.1,6743.332,LMP2
47,52,129.582,42.614,45.282,41.791,3,10,2,89.8,63.4,Green,dry,17.1,6872.915,LMP2
47,53,129.113,42.673,45.525,40.834,3,11,2,86.8,59.8,Green,dry,17.1,7002.028,LMP2
47,54,129.275,42.193,44.792,41.212,3,12,2,83.6,56.1,Green,dry,17.3,7131.302,LMP2
47,55,127.511,42.307,44.696,40.5,3,13,2,80.6,52.5,Green,dry,17.3,7258.813,LMP2
47,56,129.039,43.015,44.811,41.485,3,14,2,77.5,48.8,Green,dry,17.4,7387.852,LMP2
47,57,130.854,43.043,45.47,42.24,3,15,2,74.5,45.1,Green,dry,17.4,7518.706,LMP2
47,58,129.797,43.181,45.305,41.609,3,16,2,71.3,41.5,Green,dry,17.7,7648.502,LMP2
47,59,129.131,42.823,45.374,41.175,3,17,2,68.3,37.8,Green,dry,17.7,7777.633,LMP2
47,60,131.462,43.344,45.984,41.909,3,18,2,65.4,34.2,Green,dry,17.7,7909.095,LMP2
47,61,132.132,43.643,46.257,41.942,3,19,2,62.3,30.5,Green,dry,18.0,8041.228,LMP2
47,62,130.898,43.621,46.131,41.688,3,20,2,59.2,26.9,Green,dry,18.0,8172.126,LMP2
47,63,131.348,42.947,45.942,42.062,3,21,2,56.3,23.2,Green,dry,18.2,8303.474,LMP2
47,64,128.44,42.091,44.998,41.405,4,1,2,116.9,96.3,Green,dry,18.2,8502.355,LMP2
47,65,129.123,42.169,45.281,41.381,4,2,2,113.7,92.7,Green,dry,18.4,8631.478,LMP2
47,66,128.233,42.543,45.172,40.823,4,3,2,110.6,89.0,Green,dry,18.4,8759.711,LMP2
47,67,127.598,42.161,45.12,40.518,4,4,2,107.5,85.4,Green,dry,18.9,8887.309,LMP2
47,68,127.577,42.468,45.081,40.661,4,5,2,104.4,81.7,Green,dry,18.9,9014.886,LMP2
47,69,126.92,41.778,44.908,40.545,4,6,2,101.4,78.1,Green,dry,19.0,9141.806,LMP2
47,70,127.603,42.006,44.983,40.414,4,7,2,98.4,74.4,Green,dry,19.0,9269.409,LMP2
47,71,127.703,41.795,44.939,40.721,4,8,2,95.2,70.7,Green,dry,19.0,9397.112,LMP2
47,72,128.452,42.196,44.959,40.836,4,9,2,92.3,67.1,Green,dry,19.2,9525.564,LMP2
47,73,128.422,42.529,45.352,40.681,4,10,2,89.4,63.4,Green,dry,19.2,9653.986,LMP2
47,74,127.66,42.259,44.26,40.837,4,11,2,86.2,59.8,Green,dry,19.2,9781.646,LMP2
47,75,127.714,42.586,44.962,41.065,4,12,2,83.3,56.1,Green,dry,19.2,9909.36,LMP2
47,76,127.859,42.564,44.257,40.803,4,13,2,80.3,52.5,Green,dry,19.3,10037.22,LMP2
47,77,128.031,42.001,44.622,41.32,4,14,2,77.3,48.8,Green,dry,19.3,10165.251,LMP2
47,78,130.015,43.132,45.213,41.538,4,15,2,74.4,45.1,Green,dry,19.3,10295.266,LMP2
47,79,130.417,42.922,45.88,42.171,4,16,2,71.4,41.5,Green,dry,19.5,10425.683,LMP2
47,80,130.404,42.872,45.54,41.568,4,17,2,68.5,37.8,Green,dry,19.5,10556.087,LMP2
47,81,130.445,42.668,45.428,41.75,4,18,2,65.4,34.2,Green,dry,19.9,10686.532,LMP2
47,82,130.421,42.97,46.017,42.131,4,19,2,62.2,30.5,Green,dry,19.9,10816.953,LMP2
47,83,132.073,44.032,45.854,41.798,4,20,2,59.3,26.9,Green,dry,20.1,10949.026,LMP2
47,84,131.258,42.999,45.728,41.751,4,21,2,56.4,23.2,Green,dry,20.1,11080.284,LMP2
47,85,130.166,43.097,46.028,41.291,5,1,2,117.0,96.3,Green,dry,20.5,11279.011,LMP2
47,86,128.775,42.928,45.173,40.852,5,2,2,113.8,92.7,Green,dry,20.5,11407.786,LMP2
47,87,128.807,42.359,44.958,41.165,5,3,2,110.9,89.0,Green,dry,20.5,11536.593,LMP2
